id,country_name,league_name,season,stage,date,home_team,away_team,home_team_goal,away_team_goal,B365H,B365D,B365A,BSH,BSD,BSA,diff_goals,target
23347,Spain,Spain LIGA BBVA,2012/2013,37,2013-05-26 00:00:00,Athletic Club de Bilbao,Levante UD,0,1,1.45,4.33,7.0,1.44,4.0,7.0,-1,1
25395,Switzerland,Switzerland Super League,2012/2013,34,2013-05-26 00:00:00,Grasshopper Club Zürich,FC Basel,1,0,,,,,,,1,1
25398,Switzerland,Switzerland Super League,2012/2013,34,2013-05-26 00:00:00,FC St. Gallen,Servette FC,4,1,,,,,,,3,1
25399,Switzerland,Switzerland Super League,2012/2013,34,2013-05-26 00:00:00,BSC Young Boys,FC Zürich,2,4,,,,,,,-2,1
16849,Poland,Poland Ekstraklasa,2012/2013,28,2013-05-27 00:00:00,Zagłębie Lubin,P. Warszawa,0,0,,,,,,,0,0
25400,Switzerland,Switzerland Super League,2012/2013,35,2013-05-29 00:00:00,FC Lausanne-Sports,Servette FC,3,0,,,,,,,3,1
25401,Switzerland,Switzerland Super League,2012/2013,35,2013-05-29 00:00:00,FC Luzern,FC Sion,2,0,,,,,,,2,1
25402,Switzerland,Switzerland Super League,2012/2013,35,2013-05-29 00:00:00,FC St. Gallen,Grasshopper Club Zürich,1,2,,,,,,,-1,1
25403,Switzerland,Switzerland Super League,2012/2013,35,2013-05-29 00:00:00,BSC Young Boys,FC Basel,0,1,,,,,,,-1,1
25404,Switzerland,Switzerland Super League,2012/2013,35,2013-05-29 00:00:00,FC Zürich,FC Thun,2,0,,,,,,,2,1
16850,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,GKS Bełchatów,Jagiellonia Białystok,1,1,,,,,,,0,0
16851,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Polonia Bytom,Wisła Kraków,0,1,,,,,,,-1,1
16852,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Korona Kielce,Widzew Łódź,0,0,,,,,,,0,0
16853,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Podbeskidzie Bielsko-Biała,Pogoń Szczecin,2,1,,,,,,,1,1
16854,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,P. Warszawa,Piast Gliwice,1,1,,,,,,,0,0
16855,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Ruch Chorzów,Legia Warszawa,0,0,,,,,,,0,0
16856,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Śląsk Wrocław,Lech Poznań,1,1,,,,,,,0,0
16857,Poland,Poland Ekstraklasa,2012/2013,29,2013-05-30 00:00:00,Zagłębie Lubin,Lechia Gdańsk,0,3,,,,,,,-3,1
23348,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,RC Celta de Vigo,RCD Espanyol,1,0,1.44,4.5,6.5,1.45,4.2,7.0,1,1
23349,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Granada CF,Getafe CF,2,0,1.95,3.6,3.6,1.97,3.45,3.7,2,1
23350,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Sevilla FC,Valencia CF,4,3,3.3,3.5,2.1,3.3,3.5,2.1,1,1
23351,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Real Madrid CF,CA Osasuna,4,2,1.25,6.0,10.0,1.25,5.95,9.5,2,1
23352,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,RC Deportivo de La Coruña,Real Sociedad,0,1,2.6,3.5,2.6,2.55,3.5,2.55,-1,1
23353,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,FC Barcelona,Málaga CF,4,1,1.25,6.0,10.0,1.25,6.0,10.0,3,1
23354,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,RCD Mallorca,Real Valladolid,4,2,1.5,4.33,6.0,1.45,4.4,6.5,2,1
23355,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Real Zaragoza,Atlético Madrid,1,3,2.2,3.5,3.1,2.2,3.4,3.15,-2,1
23356,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Levante UD,Real Betis Balompié,1,1,3.2,3.4,2.2,3.2,3.4,2.15,0,0
23357,Spain,Spain LIGA BBVA,2012/2013,38,2013-06-01 00:00:00,Rayo Vallecano,Athletic Club de Bilbao,2,2,2.05,3.6,3.4,2.1,3.4,3.3,0,0
25405,Switzerland,Switzerland Super League,2012/2013,36,2013-06-01 00:00:00,FC Basel,FC St. Gallen,1,0,,,,,,,1,1
25406,Switzerland,Switzerland Super League,2012/2013,36,2013-06-01 00:00:00,Grasshopper Club Zürich,FC Lausanne-Sports,4,1,,,,,,,3,1
25407,Switzerland,Switzerland Super League,2012/2013,36,2013-06-01 00:00:00,Servette FC,FC Luzern,3,4,,,,,,,-1,1
25408,Switzerland,Switzerland Super League,2012/2013,36,2013-06-01 00:00:00,FC Sion,FC Zürich,4,2,,,,,,,2,1
25409,Switzerland,Switzerland Super League,2012/2013,36,2013-06-01 00:00:00,FC Thun,BSC Young Boys,2,2,,,,,,,0,0
16866,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Jagiellonia Białystok,Ruch Chorzów,1,0,,,,,,,1,1
16867,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Lech Poznań,Korona Kielce,2,0,,,,,,,2,1
16868,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Lechia Gdańsk,Polonia Bytom,0,2,,,,,,,-2,1
16869,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Legia Warszawa,Śląsk Wrocław,5,0,,,,,,,5,1
16870,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Piast Gliwice,GKS Bełchatów,2,3,,,,,,,-1,1
16871,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Pogoń Szczecin,P. Warszawa,3,1,,,,,,,2,1
16872,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Widzew Łódź,Podbeskidzie Bielsko-Biała,1,2,,,,,,,-1,1
16873,Poland,Poland Ekstraklasa,2012/2013,30,2013-06-02 00:00:00,Wisła Kraków,Zagłębie Lubin,0,1,,,,,,,-1,1
25440,Switzerland,Switzerland Super League,2013/2014,1,2013-07-13 00:00:00,FC Basel,FC Aarau,3,1,,,,,,,2,1
25441,Switzerland,Switzerland Super League,2013/2014,1,2013-07-13 00:00:00,BSC Young Boys,FC Sion,2,0,,,,,,,2,1
25442,Switzerland,Switzerland Super League,2013/2014,1,2013-07-14 00:00:00,FC Zürich,FC Thun,3,2,,,,,,,1,1
25443,Switzerland,Switzerland Super League,2013/2014,1,2013-07-14 00:00:00,FC Luzern,FC Lausanne-Sports,2,0,,,,,,,2,1
25444,Switzerland,Switzerland Super League,2013/2014,1,2013-07-14 00:00:00,FC St. Gallen,Grasshopper Club Zürich,0,2,,,,,,,-2,1
16926,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-19 00:00:00,Wisła Kraków,Polonia Bytom,0,0,,,,,,,0,0
16929,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-19 00:00:00,Zagłębie Lubin,Pogoń Szczecin,0,2,,,,,,,-2,1
16925,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-20 00:00:00,Legia Warszawa,Widzew Łódź,5,1,,,,,,,4,1
16928,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-20 00:00:00,Zawisza Bydgoszcz,Jagiellonia Białystok,0,1,,,,,,,-1,1
25495,Switzerland,Switzerland Super League,2013/2014,2,2013-07-20 00:00:00,FC Aarau,FC Luzern,4,2,,,,,,,2,1
25496,Switzerland,Switzerland Super League,2013/2014,2,2013-07-20 00:00:00,FC Lausanne-Sports,BSC Young Boys,1,3,,,,,,,-2,1
16922,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-21 00:00:00,Ruch Chorzów,Lech Poznań,1,1,,,,,,,0,0
16923,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-21 00:00:00,Cracovia,Piast Gliwice,2,3,,,,,,,-1,1
16927,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-21 00:00:00,Korona Kielce,Śląsk Wrocław,0,0,,,,,,,0,0
25497,Switzerland,Switzerland Super League,2013/2014,2,2013-07-21 00:00:00,FC Thun,FC St. Gallen,3,2,,,,,,,1,1
25498,Switzerland,Switzerland Super League,2013/2014,2,2013-07-21 00:00:00,FC Sion,FC Zürich,0,0,,,,,,,0,0
25499,Switzerland,Switzerland Super League,2013/2014,2,2013-07-21 00:00:00,Grasshopper Club Zürich,FC Basel,1,1,,,,,,,0,0
16924,Poland,Poland Ekstraklasa,2013/2014,1,2013-07-22 00:00:00,Lechia Gdańsk,Podbeskidzie Bielsko-Biała,2,2,,,,,,,0,0
17015,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-26 00:00:00,Ruch Chorzów,Lechia Gdańsk,1,1,,,,,,,0,0
17017,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-26 00:00:00,Widzew Łódź,Zawisza Bydgoszcz,2,1,,,,,,,1,1
17013,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-27 00:00:00,Podbeskidzie Bielsko-Biała,Polonia Bytom,1,2,,,,,,,-1,1
17014,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-27 00:00:00,Pogoń Szczecin,Legia Warszawa,0,3,,,,,,,-3,1
25550,Switzerland,Switzerland Super League,2013/2014,3,2013-07-27 00:00:00,FC Basel,FC Lausanne-Sports,2,0,,,,,,,2,1
25551,Switzerland,Switzerland Super League,2013/2014,3,2013-07-27 00:00:00,Grasshopper Club Zürich,FC Aarau,4,2,,,,,,,2,1
17011,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-28 00:00:00,Lech Poznań,Cracovia,1,1,,,,,,,0,0
17012,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-28 00:00:00,Piast Gliwice,Zagłębie Lubin,2,1,,,,,,,1,1
17016,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-28 00:00:00,Śląsk Wrocław,Jagiellonia Białystok,2,3,,,,,,,-1,1
25552,Switzerland,Switzerland Super League,2013/2014,3,2013-07-28 00:00:00,FC Sion,FC St. Gallen,0,1,,,,,,,-1,1
25553,Switzerland,Switzerland Super League,2013/2014,3,2013-07-28 00:00:00,FC Luzern,FC Zürich,3,2,,,,,,,1,1
25554,Switzerland,Switzerland Super League,2013/2014,3,2013-07-28 00:00:00,BSC Young Boys,FC Thun,3,2,,,,,,,1,1
17010,Poland,Poland Ekstraklasa,2013/2014,2,2013-07-29 00:00:00,Korona Kielce,Wisła Kraków,2,3,,,,,,,-1,1
14804,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-02 00:00:00,Ajax,Roda JC Kerkrade,3,0,1.14,8.0,16.0,,,,3,1
17098,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-02 00:00:00,Cracovia,Ruch Chorzów,2,1,,,,,,,1,1
17105,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-02 00:00:00,Zawisza Bydgoszcz,Pogoń Szczecin,1,1,,,,,,,0,0
20837,Scotland,Scotland Premier League,2013/2014,1,2013-08-02 00:00:00,Partick Thistle F.C.,Dundee United,0,0,2.88,3.3,2.4,,,,0,0
14805,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-03 00:00:00,SC Heerenveen,AZ,4,2,2.63,3.5,2.5,,,,2,1
14806,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-03 00:00:00,N.E.C.,FC Groningen,1,4,2.25,3.4,3.1,,,,-3,1
14807,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-03 00:00:00,ADO Den Haag,PSV,2,3,6.5,4.5,1.45,,,,-1,1
14808,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-03 00:00:00,FC Twente,RKC Waalwijk,0,0,1.44,4.33,7.0,,,,0,0
17101,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-03 00:00:00,Legia Warszawa,Podbeskidzie Bielsko-Biała,4,0,,,,,,,4,1
17103,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-03 00:00:00,Widzew Łódź,Korona Kielce,2,1,,,,,,,1,1
20834,Scotland,Scotland Premier League,2013/2014,1,2013-08-03 00:00:00,Aberdeen,Kilmarnock,2,1,1.85,3.5,4.0,,,,1,1
20835,Scotland,Scotland Premier League,2013/2014,1,2013-08-03 00:00:00,Celtic,Ross County FC,2,1,1.25,5.5,12.0,,,,1,1
20836,Scotland,Scotland Premier League,2013/2014,1,2013-08-03 00:00:00,Inverness Caledonian Thistle,St. Mirren,3,0,1.95,3.4,3.9,,,,3,1
25590,Switzerland,Switzerland Super League,2013/2014,4,2013-08-03 00:00:00,FC St. Gallen,FC Basel,1,1,,,,,,,0,0
25591,Switzerland,Switzerland Super League,2013/2014,4,2013-08-03 00:00:00,FC Lausanne-Sports,Grasshopper Club Zürich,0,0,,,,,,,0,0
14809,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-04 00:00:00,SC Cambuur,NAC Breda,0,0,2.2,3.5,3.1,,,,0,0
14810,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-04 00:00:00,PEC Zwolle,Feyenoord,2,1,4.0,3.75,1.83,,,,1,1
14811,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-04 00:00:00,Vitesse,Heracles Almelo,3,1,1.62,4.0,5.0,,,,2,1
14812,Netherlands,Netherlands Eredivisie,2013/2014,1,2013-08-04 00:00:00,FC Utrecht,Go Ahead Eagles,1,1,1.67,4.0,4.75,,,,0,0
17099,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-04 00:00:00,Polonia Bytom,Piast Gliwice,2,1,,,,,,,1,1
17102,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-04 00:00:00,Śląsk Wrocław,Wisła Kraków,0,0,,,,,,,0,0
17104,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-04 00:00:00,Zagłębie Lubin,Lech Poznań,0,0,,,,,,,0,0
20838,Scotland,Scotland Premier League,2013/2014,1,2013-08-04 00:00:00,St. Johnstone FC,Heart of Midlothian,1,0,2.0,3.3,3.8,,,,1,1
20839,Scotland,Scotland Premier League,2013/2014,1,2013-08-04 00:00:00,Hibernian,Motherwell,0,1,3.0,3.25,2.38,,,,-1,1
25592,Switzerland,Switzerland Super League,2013/2014,4,2013-08-04 00:00:00,FC Zürich,BSC Young Boys,1,3,,,,,,,-2,1
25593,Switzerland,Switzerland Super League,2013/2014,4,2013-08-04 00:00:00,FC Thun,FC Aarau,2,2,,,,,,,0,0
25594,Switzerland,Switzerland Super League,2013/2014,4,2013-08-04 00:00:00,FC Luzern,FC Sion,1,0,,,,,,,1,1
17100,Poland,Poland Ekstraklasa,2013/2014,3,2013-08-05 00:00:00,Lechia Gdańsk,Jagiellonia Białystok,2,0,,,,,,,2,1
6675,France,France Ligue 1,2013/2014,1,2013-08-09 00:00:00,Montpellier Hérault SC,Paris Saint-Germain,1,1,4.75,3.5,1.75,,,,0,0
9339,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-09 00:00:00,FC Bayern Munich,Borussia Mönchengladbach,3,1,1.13,8.5,19.0,,,,2,1
14903,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-09 00:00:00,Roda JC Kerkrade,SC Cambuur,2,0,1.73,3.8,4.5,,,,2,1
17116,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-09 00:00:00,Wisła Kraków,Jagiellonia Białystok,1,1,,,,,,,0,0
17120,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-09 00:00:00,Podbeskidzie Bielsko-Biała,Zagłębie Lubin,0,0,,,,,,,0,0
6670,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,Girondins de Bordeaux,AS Monaco,0,2,3.0,3.0,2.5,,,,-2,1
6671,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,Évian Thonon Gaillard FC,FC Sochaux-Montbéliard,1,1,2.15,3.1,3.6,,,,0,0
6673,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,LOSC Lille,FC Lorient,1,0,1.62,3.6,6.0,,,,1,1
6674,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,Olympique Lyonnais,OGC Nice,4,0,1.73,3.5,5.0,,,,4,1
6676,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,FC Nantes,SC Bastia,2,0,2.25,3.1,3.4,,,,2,1
6677,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,Stade Rennais FC,Stade de Reims,2,1,1.7,3.4,5.5,,,,1,1
6678,France,France Ligue 1,2013/2014,1,2013-08-10 00:00:00,Valenciennes FC,Toulouse FC,3,0,2.5,3.1,2.9,,,,3,1
9341,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,TSG 1899 Hoffenheim,1. FC Nürnberg,2,2,2.1,3.3,3.5,,,,0,0
9343,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,Bayer 04 Leverkusen,SC Freiburg,3,1,1.44,4.5,6.5,,,,2,1
9344,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,Hannover 96,VfL Wolfsburg,2,0,2.6,3.4,2.6,,,,2,1
9345,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,FC Augsburg,Borussia Dortmund,0,4,7.0,4.33,1.44,,,,-4,1
9346,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,Eintracht Braunschweig,SV Werder Bremen,0,1,2.7,3.4,2.5,,,,-1,1
9347,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-10 00:00:00,Hertha BSC Berlin,Eintracht Frankfurt,6,1,2.2,3.4,3.2,,,,5,1
14904,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-10 00:00:00,Go Ahead Eagles,ADO Den Haag,2,1,2.1,3.5,3.3,,,,1,1
14905,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-10 00:00:00,Heracles Almelo,PEC Zwolle,1,3,1.91,3.6,3.8,,,,-2,1
14906,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-10 00:00:00,NAC Breda,SC Heerenveen,0,2,2.7,3.4,2.5,,,,-2,1
14907,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-10 00:00:00,PSV,N.E.C.,5,0,1.14,8.0,15.0,,,,5,1
17114,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-10 00:00:00,Ruch Chorzów,Legia Warszawa,2,1,,,,,,,1,1
17115,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-10 00:00:00,Lechia Gdańsk,Cracovia,3,1,,,,,,,2,1
17118,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-10 00:00:00,Widzew Łódź,Polonia Bytom,0,3,,,,,,,-3,1
20901,Scotland,Scotland Premier League,2013/2014,2,2013-08-10 00:00:00,Dundee United,Inverness Caledonian Thistle,0,1,2.3,3.25,2.88,,,,-1,1
20904,Scotland,Scotland Premier League,2013/2014,2,2013-08-10 00:00:00,Ross County FC,Partick Thistle F.C.,1,3,2.0,3.3,3.75,,,,-2,1
25595,Switzerland,Switzerland Super League,2013/2014,5,2013-08-10 00:00:00,Grasshopper Club Zürich,FC Sion,0,0,,,,,,,0,0
25596,Switzerland,Switzerland Super League,2013/2014,5,2013-08-10 00:00:00,FC Aarau,BSC Young Boys,0,4,,,,,,,-4,1
6669,France,France Ligue 1,2013/2014,1,2013-08-11 00:00:00,AC Ajaccio,AS Saint-Étienne,0,1,3.4,3.2,2.2,,,,-1,1
6672,France,France Ligue 1,2013/2014,1,2013-08-11 00:00:00,En Avant de Guingamp,Olympique de Marseille,1,3,3.4,3.2,2.2,,,,-2,1
9340,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-11 00:00:00,1. FSV Mainz 05,VfB Stuttgart,3,2,2.4,3.4,2.8,,,,1,1
9342,Germany,Germany 1. Bundesliga,2013/2014,1,2013-08-11 00:00:00,FC Schalke 04,Hamburger SV,3,3,1.44,4.33,7.0,,,,0,0
14908,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-11 00:00:00,AZ,Ajax,3,2,4.5,3.75,1.73,,,,1,1
14909,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-11 00:00:00,Feyenoord,FC Twente,1,4,1.83,3.6,4.2,,,,-3,1
14910,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-11 00:00:00,FC Groningen,FC Utrecht,2,0,1.83,3.75,4.0,,,,2,1
14911,Netherlands,Netherlands Eredivisie,2013/2014,2,2013-08-11 00:00:00,RKC Waalwijk,Vitesse,4,2,3.0,3.4,2.3,,,,2,1
17117,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-11 00:00:00,Pogoń Szczecin,Śląsk Wrocław,2,2,,,,,,,0,0
17121,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-11 00:00:00,Lech Poznań,Korona Kielce,2,0,,,,,,,2,1
20902,Scotland,Scotland Premier League,2013/2014,2,2013-08-11 00:00:00,Heart of Midlothian,Hibernian,1,0,2.25,3.4,2.8,,,,1,1
20903,Scotland,Scotland Premier League,2013/2014,2,2013-08-11 00:00:00,Kilmarnock,St. Johnstone FC,0,0,3.2,3.25,2.25,,,,0,0
20905,Scotland,Scotland Premier League,2013/2014,2,2013-08-11 00:00:00,Motherwell,Aberdeen,1,3,2.3,3.25,2.88,,,,-2,1
25597,Switzerland,Switzerland Super League,2013/2014,5,2013-08-11 00:00:00,FC Thun,FC Luzern,1,1,,,,,,,0,0
25598,Switzerland,Switzerland Super League,2013/2014,5,2013-08-11 00:00:00,FC St. Gallen,FC Lausanne-Sports,2,0,,,,,,,2,1
25599,Switzerland,Switzerland Super League,2013/2014,5,2013-08-11 00:00:00,FC Basel,FC Zürich,1,2,,,,,,,-1,1
17119,Poland,Poland Ekstraklasa,2013/2014,4,2013-08-12 00:00:00,Piast Gliwice,Zawisza Bydgoszcz,1,1,,,,,,,0,0
6787,France,France Ligue 1,2013/2014,2,2013-08-16 00:00:00,FC Sochaux-Montbéliard,Olympique Lyonnais,1,3,3.6,3.2,2.1,,,,-2,1
18847,Portugal,Portugal Liga ZON Sagres,2013/2014,1,2013-08-16 00:00:00,FC Paços de Ferreira,SC Braga,0,2,3.6,3.25,2.1,,,,-2,1
20969,Scotland,Scotland Premier League,2013/2014,3,2013-08-16 00:00:00,Partick Thistle F.C.,Heart of Midlothian,1,1,2.15,3.2,3.5,,,,0,0
3629,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,Arsenal,Aston Villa,1,3,1.44,4.75,8.0,,,,-2,1
3632,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,Liverpool,Stoke City,1,0,1.4,5.0,9.5,,,,1,1
3634,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,Norwich City,Everton,2,2,3.2,3.4,2.4,,,,0,0
3635,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,Sunderland,Fulham,0,1,2.3,3.4,3.4,,,,-1,1
3636,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,Swansea City,Manchester United,1,4,4.2,3.5,2.0,,,,-3,1
3637,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,West Bromwich Albion,Southampton,0,1,2.4,3.4,3.2,,,,-1,1
3638,England,England Premier League,2013/2014,1,2013-08-17 00:00:00,West Ham United,Cardiff City,2,0,2.0,3.6,4.0,,,,2,1
6779,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,SC Bastia,Valenciennes FC,2,0,2.1,3.3,3.5,,,,2,1
6781,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,Olympique de Marseille,Évian Thonon Gaillard FC,2,0,1.4,4.5,8.0,,,,2,1
6783,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,OGC Nice,Stade Rennais FC,2,1,2.3,3.2,3.2,,,,1,1
6785,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,Stade de Reims,LOSC Lille,2,1,3.6,3.2,2.1,,,,1,1
6786,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,AS Saint-Étienne,En Avant de Guingamp,1,0,1.44,4.0,8.0,,,,1,1
6788,France,France Ligue 1,2013/2014,2,2013-08-17 00:00:00,Toulouse FC,Girondins de Bordeaux,1,1,2.38,3.0,3.25,,,,0,0
9439,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,Borussia Mönchengladbach,Hannover 96,3,0,1.83,3.5,4.33,,,,3,1
9440,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,VfB Stuttgart,Bayer 04 Leverkusen,0,1,3.5,3.25,2.1,,,,-1,1
9441,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,VfL Wolfsburg,FC Schalke 04,4,0,2.88,3.3,2.4,,,,4,1
9442,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,SV Werder Bremen,FC Augsburg,1,0,1.91,3.5,4.0,,,,1,1
9444,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,SC Freiburg,1. FSV Mainz 05,1,2,2.25,3.4,3.1,,,,-1,1
9445,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,Hamburger SV,TSG 1899 Hoffenheim,1,5,2.0,3.6,3.5,,,,-4,1
9446,Germany,Germany 1. Bundesliga,2013/2014,2,2013-08-17 00:00:00,Eintracht Frankfurt,FC Bayern Munich,0,1,10.0,5.25,1.29,,,,-1,1
15002,Netherlands,Netherlands Eredivisie,2013/2014,3,2013-08-17 00:00:00,SC Cambuur,FC Groningen,4,1,3.0,3.4,2.3,,,,3,1
15003,Netherlands,Netherlands Eredivisie,2013/2014,3,2013-08-17 00:00:00,N.E.C.,PEC Zwolle,1,5,2.45,3.3,2.8,,,,-4,1
15004,Netherlands,Netherlands Eredivisie,2013/2014,3,2013-08-17 00:00:00,PSV,Go Ahead Eagles,3,0,1.14,8.0,15.0,,,,3,1
15005,Netherlands,Netherlands Eredivisie,2013/2014,3,2013-08-17 00:00:00,Roda JC Kerkrade,Vitesse,1,1,2.75,3.5,2.4,,,,0,0
15006,Netherlands,Netherlands Eredivisie,2013/2014,3,2013-08-17 00:00:00,RKC Waalwijk,AZ,1,2,3.25,3.5,2.1,,,,-1,1
18843,Portugal,Portugal Liga ZON Sagres,2013/2014,1,2013-08-17 00:00:00,Estoril Praia,CD Nacional,3,1,2.3,3.25,3.1,,,,2,1
18845,Portugal,Portugal Liga ZON Sagres,2013/2014,1,2013-08-17 00:00:00,Vitória Guimarães,S.C. Olhanense,2,0,2.0,3.4,3.75,,,,2,1
20966,Scotland,Scotland Premier League,2013/2014,3,2013-08-17 00:00:00,Aberdeen,Celtic,0,2,4.2,3.3,1.91,,,,-2,1
20967,Scotland,Scotland Premier League,2013/2014,3,2013-08-17 00:00:00,Hibernian,Dundee United,1,1,2.75,3.2,2.55,,,,0,0
20968,Scotland,Scotland Premier League,2013/2014,3,2013-08-17 00:00:00,Inverness Caledonian Thistle,Motherwell,2,0,2.38,3.25,3.0,,,,2,1
20970,Scotland,Scotland Premier League,2013/2014,3,2013-08-17 00:00:00,St. Johnstone FC,Ross County FC,4,0,1.85,3.5,4.2,,,,4,1
20971,Scotland,Scotland Premier League,2013/2014,3,2013-08-17 00:00:00,St. Mirren,Kilmarnock,1,1,2.3,3.3,3.1,,,,0,0
